way,name,way_id,node_id,highway,lat,lng,bearing
"<overpy.Way id=508994099 nodes=[5252904150, 4982866609, 4982866608, 4982866607, 4982866606, 4982866605, 4982866604, 4982866603, 4982866602, 4982866601, 5252904149]>",McDonald's Drive-through,508994099,4982866606,service,1.2748607,103.8459700,17.141555535210102
"<overpy.Way id=508994099 nodes=[5252904150, 4982866609, 4982866608, 4982866607, 4982866606, 4982866605, 4982866604, 4982866603, 4982866602, 4982866601, 5252904149]>",McDonald's Drive-through,508994099,4982866605,service,1.2748889,103.8459787,39.692701971623535
"<overpy.Way id=508994099 nodes=[5252904150, 4982866609, 4982866608, 4982866607, 4982866606, 4982866605, 4982866604, 4982866603, 4982866602, 4982866601, 5252904149]>",McDonald's Drive-through,508994099,4982866604,service,1.2749955,103.8460672,73.37535411790122
"<overpy.Way id=508994099 nodes=[5252904150, 4982866609, 4982866608, 4982866607, 4982866606, 4982866605, 4982866604, 4982866603, 4982866602, 4982866601, 5252904149]>",McDonald's Drive-through,508994099,4982866603,service,1.2750035,103.8460940,99.94940208194248
"<overpy.Way id=508994099 nodes=[5252904150, 4982866609, 4982866608, 4982866607, 4982866606, 4982866605, 4982866604, 4982866603, 4982866602, 4982866601, 5252904149]>",McDonald's Drive-through,508994099,4982866602,service,1.2749988,103.8461208,132.49474560807596
"<overpy.Way id=508994099 nodes=[5252904150, 4982866609, 4982866608, 4982866607, 4982866606, 4982866605, 4982866604, 4982866603, 4982866602, 4982866601, 5252904149]>",McDonald's Drive-through,508994099,4982866601,service,1.2748735,103.8462576,177.63433706583658
"<overpy.Way id=508994099 nodes=[5252904150, 4982866609, 4982866608, 4982866607, 4982866606, 4982866605, 4982866604, 4982866603, 4982866602, 4982866601, 5252904149]>",McDonald's Drive-through,508994099,5252904149,service,1.2748614,103.8462581,
"<overpy.Way id=543383093 nodes=[5252904149, 4982866600, 4982866599, 4982866598, 4982866597, 7870981497, 4982866596]>",McDonald's Drive-through,543383093,5252904149,service,1.2748614,103.8462581,177.5639540772545
"<overpy.Way id=543383093 nodes=[5252904149, 4982866600, 4982866599, 4982866598, 4982866597, 7870981497, 4982866596]>",McDonald's Drive-through,543383093,4982866600,service,1.2748567,103.8462583,195.1121428324049
"<overpy.Way id=543383093 nodes=[5252904149, 4982866600, 4982866599, 4982866598, 4982866597, 7870981497, 4982866596]>",McDonald's Drive-through,543383093,4982866599,service,1.2748393,103.8462536,220.79132885369725
"<overpy.Way id=543383093 nodes=[5252904149, 4982866600, 4982866599, 4982866598, 4982866597, 7870981497, 4982866596]>",McDonald's Drive-through,543383093,4982866598,service,1.2747056,103.8461382,225.57163660673345
"<overpy.Way id=543383093 nodes=[5252904149, 4982866600, 4982866599, 4982866598, 4982866597, 7870981497, 4982866596]>",McDonald's Drive-through,543383093,4982866597,service,1.2746958,103.8461282,220.36027907416417
"<overpy.Way id=543383093 nodes=[5252904149, 4982866600, 4982866599, 4982866598, 4982866597, 7870981497, 4982866596]>",McDonald's Drive-through,543383093,7870981497,service,1.2746351,103.8460766,220.42698647926616
"<overpy.Way id=543383093 nodes=[5252904149, 4982866600, 4982866599, 4982866598, 4982866597, 7870981497, 4982866596]>",McDonald's Drive-through,543383093,4982866596,service,1.2746040,103.8460501,
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,4982866614,service,1.2746508,103.8459933,83.38843452677492
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,5282930814,service,1.2746535,103.8460166,79.03526524155444
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,5282930815,service,1.2746578,103.8460388,99.46462194174529
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,4982866613,service,1.2746555,103.8460526,58.06755411753727
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,4982866612,service,1.2746717,103.8460786,41.64613963676413
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,4982866611,service,1.2746898,103.8460947,11.580629488946613
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,4982866610,service,1.2747059,103.8460980,340.07896256728765
"<overpy.Way id=543383094 nodes=[4982866614, 5282930814, 5282930815, 4982866613, 4982866612, 4982866611, 4982866610, 5252904150]>",McDonald's Drive-through,543383094,5252904150,service,1.2747139,103.8460951,
"<overpy.Way id=22012983 nodes=[4982866863, 1318513023, 7028019060]>",Choon Guan Street,22012983,4982866863,residential,1.2761339,103.8446323,85.68478112211756
"<overpy.Way id=22012983 nodes=[4982866863, 1318513023, 7028019060]>",Choon Guan Street,22012983,1318513023,residential,1.2762031,103.8455496,83.80901449750633
"<overpy.Way id=22012983 nodes=[4982866863, 1318513023, 7028019060]>",Choon Guan Street,22012983,7028019060,residential,1.2763081,103.8465178,
"<overpy.Way id=633213700 nodes=[4982866863, 5780287292]>",Peck Seah Street,633213700,4982866863,residential,1.2761339,103.8446323,188.6151815644386
"<overpy.Way id=633213700 nodes=[4982866863, 5780287292]>",Peck Seah Street,633213700,5780287292,residential,1.2759267,103.8446009,
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,6348710442,residential,1.2767689,103.8447586,191.27937642009624
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,1814200469,residential,1.2766897,103.8447428,191.24171314812318
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,237105334,residential,1.2761681,103.8446391,191.24276459657696
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,4982866863,residential,1.2761339,103.8446323,
"<overpy.Way id=688824995 nodes=[4600790494, 4982867037]>",Duxton Hill,688824995,4600790494,residential,1.2794109,103.8438469,95.54738657866932
"<overpy.Way id=688824995 nodes=[4600790494, 4982867037]>",Duxton Hill,688824995,4982867037,residential,1.2794032,103.8439262,
"<overpy.Way id=652384715 nodes=[4982867037, 4982867048, 4982867047]>",Tanjong Pagar Road,652384715,4982867037,secondary,1.2794032,103.8439262,180.19425613745537
"<overpy.Way id=652384715 nodes=[4982867037, 4982867048, 4982867047]>",Tanjong Pagar Road,652384715,4982867048,secondary,1.2791673,103.8439254,180.33642537176178
"<overpy.Way id=652384715 nodes=[4982867037, 4982867048, 4982867047]>",Tanjong Pagar Road,652384715,4982867047,secondary,1.2788438,103.8439235,
"<overpy.Way id=538922848 nodes=[4982867047, 237105802]>",Cook Street,538922848,4982867047,residential,1.2788438,103.8439235,277.06205322341145
"<overpy.Way id=538922848 nodes=[4982867047, 237105802]>",Cook Street,538922848,237105802,residential,1.2788519,103.8438581,
"<overpy.Way id=665485312 nodes=[6337084134, 4982867044]>",Tanjong Pagar Road,665485312,6337084134,secondary,1.2785121,103.8438774,199.36765471165876
"<overpy.Way id=665485312 nodes=[6337084134, 4982867044]>",Tanjong Pagar Road,665485312,4982867044,secondary,1.2779029,103.8436632,
"<overpy.Way id=538922849 nodes=[4982867047, 4982867046, 7844938854, 6337084134]>",Tanjong Pagar Road,538922849,4982867047,secondary,1.2788438,103.8439235,183.21409404457074
"<overpy.Way id=538922849 nodes=[4982867047, 4982867046, 7844938854, 6337084134]>",Tanjong Pagar Road,538922849,4982867046,secondary,1.2787352,103.8439174,188.11380936969869
"<overpy.Way id=538922849 nodes=[4982867047, 4982867046, 7844938854, 6337084134]>",Tanjong Pagar Road,538922849,7844938854,secondary,1.2786230,103.8439014,192.20819101528252
"<overpy.Way id=538922849 nodes=[4982867047, 4982867046, 7844938854, 6337084134]>",Tanjong Pagar Road,538922849,6337084134,secondary,1.2785121,103.8438774,
"<overpy.Way id=665485313 nodes=[4982867044, 4982867043, 7127906225]>",Tanjong Pagar Road,665485313,4982867044,secondary,1.2779029,103.8436632,189.33519513719645
"<overpy.Way id=665485313 nodes=[4982867044, 4982867043, 7127906225]>",Tanjong Pagar Road,665485313,4982867043,secondary,1.2776870,103.8436277,183.63082706300767
"<overpy.Way id=665485313 nodes=[4982867044, 4982867043, 7127906225]>",Tanjong Pagar Road,665485313,7127906225,secondary,1.2775389,103.8436183,
"<overpy.Way id=762804279 nodes=[7127906225, 4982867053]>",Tanjong Pagar Road,762804279,7127906225,secondary,1.2775389,103.8436183,184.6998918060172
"<overpy.Way id=762804279 nodes=[7127906225, 4982867053]>",Tanjong Pagar Road,762804279,4982867053,secondary,1.2773419,103.8436021,
"<overpy.Way id=538922851 nodes=[4982867053, 4745106068]>",Craig Road,538922851,4982867053,residential,1.2773419,103.8436021,277.7473079519206
"<overpy.Way id=538922851 nodes=[4982867053, 4745106068]>",Craig Road,538922851,4745106068,residential,1.2773507,103.8435374,
"<overpy.Way id=538922850 nodes=[5270596762, 4745106080, 2601329605, 6135322049, 7008134866]>",Tanjong Pagar Road,538922850,5270596762,secondary,1.2772428,103.8435900,186.9983765648232
"<overpy.Way id=538922850 nodes=[5270596762, 4745106080, 2601329605, 6135322049, 7008134866]>",Tanjong Pagar Road,538922850,4745106080,secondary,1.2771581,103.8435796,186.96381643830986
"<overpy.Way id=538922850 nodes=[5270596762, 4745106080, 2601329605, 6135322049, 7008134866]>",Tanjong Pagar Road,538922850,2601329605,secondary,1.2769281,103.8435515,186.99954618129627
"<overpy.Way id=538922850 nodes=[5270596762, 4745106080, 2601329605, 6135322049, 7008134866]>",Tanjong Pagar Road,538922850,6135322049,secondary,1.2768996,103.8435480,186.9821773069055
"<overpy.Way id=538922850 nodes=[5270596762, 4745106080, 2601329605, 6135322049, 7008134866]>",Tanjong Pagar Road,538922850,7008134866,secondary,1.2765747,103.8435082,
"<overpy.Way id=641073307 nodes=[4982867053, 5270596762]>",Tanjong Pagar Road,641073307,4982867053,secondary,1.2773419,103.8436021,186.9595814592637
"<overpy.Way id=641073307 nodes=[4982867053, 5270596762]>",Tanjong Pagar Road,641073307,5270596762,secondary,1.2772428,103.8435900,
"<overpy.Way id=749414772 nodes=[7008134866, 4745192781]>",Tanjong Pagar Road,749414772,7008134866,secondary,1.2765747,103.8435082,189.0171209933695
"<overpy.Way id=749414772 nodes=[7008134866, 4745192781]>",Tanjong Pagar Road,749414772,4745192781,secondary,1.2763668,103.8434752,
"<overpy.Way id=641073310 nodes=[4745192781, 4745192782]>",Tanjong Pagar Road,641073310,4745192781,secondary,1.2763668,103.8434752,189.23487708743525
"<overpy.Way id=641073310 nodes=[4745192781, 4745192782]>",Tanjong Pagar Road,641073310,4745192782,secondary,1.2763090,103.8434658,
"<overpy.Way id=508994105 nodes=[1829826786, 4982867062]>",n/a,508994105,1829826786,service,1.2768859,103.8428816,98.91206206975164
"<overpy.Way id=508994105 nodes=[1829826786, 4982867062]>",n/a,508994105,4982867062,service,1.2768484,103.8431208,
"<overpy.Way id=22920149 nodes=[9489438153, 6353451350, 7182933863, 5094607351, 6363701354, 237055163]>",McCallum Street,22920149,9489438153,secondary,1.2783873,103.8495315,300.70598422308075
"<overpy.Way id=22920149 nodes=[9489438153, 6353451350, 7182933863, 5094607351, 6363701354, 237055163]>",McCallum Street,22920149,6353451350,secondary,1.2783968,103.8495155,300.08890353043006
"<overpy.Way id=22920149 nodes=[9489438153, 6353451350, 7182933863, 5094607351, 6363701354, 237055163]>",McCallum Street,22920149,7182933863,secondary,1.2784801,103.8493717,300.8522830839635
"<overpy.Way id=22920149 nodes=[9489438153, 6353451350, 7182933863, 5094607351, 6363701354, 237055163]>",McCallum Street,22920149,5094607351,secondary,1.2785999,103.8491711,300.85846302905355
"<overpy.Way id=22920149 nodes=[9489438153, 6353451350, 7182933863, 5094607351, 6363701354, 237055163]>",McCallum Street,22920149,6363701354,secondary,1.2787941,103.8488460,300.8544777591458
"<overpy.Way id=22920149 nodes=[9489438153, 6353451350, 7182933863, 5094607351, 6363701354, 237055163]>",McCallum Street,22920149,237055163,secondary,1.2788159,103.8488095,
"<overpy.Way id=22919826 nodes=[1318569080, 1318569084, 602892294]>",Maxwell Link,22919826,1318569080,residential,1.2781116,103.8488653,211.24390158115102
"<overpy.Way id=22919826 nodes=[1318569080, 1318569084, 602892294]>",Maxwell Link,22919826,1318569084,residential,1.2774254,103.8484489,209.5158274315276
"<overpy.Way id=22919826 nodes=[1318569080, 1318569084, 602892294]>",Maxwell Link,22919826,602892294,residential,1.2767819,103.8480845,
"<overpy.Way id=670121251 nodes=[5094607351, 6363701358, 1318569080]>",Maxwell Link,670121251,5094607351,residential,1.2785999,103.8491711,212.0141594023827
"<overpy.Way id=670121251 nodes=[5094607351, 6363701358, 1318569080]>",Maxwell Link,670121251,6363701358,residential,1.2785660,103.8491499,212.0533388780484
"<overpy.Way id=670121251 nodes=[5094607351, 6363701358, 1318569080]>",Maxwell Link,670121251,1318569080,residential,1.2781116,103.8488653,
"<overpy.Way id=826106771 nodes=[4726092273, 5104641394]>",n/a,826106771,4726092273,service,1.2813833,103.8489174,300.5283254691527
"<overpy.Way id=826106771 nodes=[4726092273, 5104641394]>",n/a,826106771,5104641394,service,1.2815765,103.8485897,
"<overpy.Way id=666805112 nodes=[5104641395, 6918537262, 6918537263, 6918537264, 5104641397]>",n/a,666805112,5104641395,service,1.2815970,103.8486008,26.385192649142823
"<overpy.Way id=666805112 nodes=[5104641395, 6918537262, 6918537263, 6918537264, 5104641397]>",n/a,666805112,6918537262,service,1.2817288,103.8486662,11.031515883569455
"<overpy.Way id=666805112 nodes=[5104641395, 6918537262, 6918537263, 6918537264, 5104641397]>",n/a,666805112,6918537263,service,1.2817488,103.8486701,343.7978435916435
"<overpy.Way id=666805112 nodes=[5104641395, 6918537262, 6918537263, 6918537264, 5104641397]>",n/a,666805112,6918537264,service,1.2817691,103.8486642,324.3303844798374
"<overpy.Way id=666805112 nodes=[5104641395, 6918537262, 6918537263, 6918537264, 5104641397]>",n/a,666805112,5104641397,service,1.2817886,103.8486502,
"<overpy.Way id=738897382 nodes=[5104641394, 6918537252, 5104641395]>",n/a,738897382,5104641394,service,1.2815765,103.8485897,37.27741785515241
"<overpy.Way id=738897382 nodes=[5104641394, 6918537252, 5104641395]>",n/a,738897382,6918537252,service,1.2815853,103.8485964,20.604970555036573
"<overpy.Way id=738897382 nodes=[5104641394, 6918537252, 5104641395]>",n/a,738897382,5104641395,service,1.2815970,103.8486008,
"<overpy.Way id=747309106 nodes=[6992613959, 5104641398]>",n/a,747309106,6992613959,service,1.2818862,103.8484654,297.85578464198306
"<overpy.Way id=747309106 nodes=[6992613959, 5104641398]>",n/a,747309106,5104641398,service,1.2819449,103.8483543,
"<overpy.Way id=738991347 nodes=[5104641397, 6992613959]>",n/a,738991347,5104641397,service,1.2817886,103.8486502,297.84618249678425
"<overpy.Way id=738991347 nodes=[5104641397, 6992613959]>",n/a,738991347,6992613959,service,1.2818862,103.8484654,
"<overpy.Way id=786490610 nodes=[7353957290, 7353957291]>",Telok Ayer Street,786490610,7353957290,residential,1.2818057,103.8482679,212.8662343820975
"<overpy.Way id=786490610 nodes=[7353957290, 7353957291]>",Telok Ayer Street,786490610,7353957291,residential,1.2816081,103.8481402,
"<overpy.Way id=786490611 nodes=[5104641398, 7353957290]>",Telok Ayer Street,786490611,5104641398,residential,1.2819449,103.8483543,211.82102124187878
"<overpy.Way id=786490611 nodes=[5104641398, 7353957290]>",Telok Ayer Street,786490611,7353957290,residential,1.2818057,103.8482679,
"<overpy.Way id=665507900 nodes=[7353957291, 6771424630, 26782293]>",Telok Ayer Street,665507900,7353957291,residential,1.2816081,103.8481402,212.97144820922315
"<overpy.Way id=665507900 nodes=[7353957291, 6771424630, 26782293]>",Telok Ayer Street,665507900,6771424630,residential,1.2814939,103.8480661,208.3973087748976
"<overpy.Way id=665507900 nodes=[7353957291, 6771424630, 26782293]>",Telok Ayer Street,665507900,26782293,residential,1.2814473,103.8480409,
"<overpy.Way id=173713417 nodes=[5165895530, 246800416]>",New Bridge Road,173713417,5165895530,primary,1.2846779,103.8438788,219.57457936832844
"<overpy.Way id=173713417 nodes=[5165895530, 246800416]>",New Bridge Road,173713417,246800416,primary,1.2844355,103.8436784,
"<overpy.Way id=532341007 nodes=[5165895535, 5165895534, 5165895533, 5165895532, 5165895531, 5165895530]>",n/a,532341007,5165895535,primary_link,1.2847203,103.8436488,73.98877704924968
"<overpy.Way id=532341007 nodes=[5165895535, 5165895534, 5165895533, 5165895532, 5165895531, 5165895530]>",n/a,532341007,5165895534,primary_link,1.2847308,103.8436854,83.87090175733152
